Order ID,Order Date,Order Mode,Customer ID,City,Postal Code,Country,Region,Product ID,Product Name,Category,Sub-Category,Sales,Cost Price,Quantity,Discount,Revenue,Profit,Margin%
GXU-492143,9/19/2023,In-Store,ZQ067022,Wirral,CH48,England,London,01JZ3N5AS9V96D13N0NYB41BDK,Fresh Cilantro,Food - Produce,Herbs & Spices,0.64,-0.053,11,24.00%,$0.15,$7.62,108.28%
JAN-865532,10/5/2023,Online,KV079867,Edinburgh,EH9,Scotland,South West,01JZ3N59EANQ5DWG2MPA84F0KP,Pineapple Coconut Yogurt,Food - Dairy,Yogurt,3.64,0.847,7,4.00%,$0.15,$19.55,76.73%
GBR-825794,6/4/2023,In-Store,RJ089647,Carlton,DL8,England,East Midlands,01JZ3N5AC91H0H9Z6VJXYCY9AT,Harvest Grain Salad,Food - Salads,Grain Salads,4.64,1.147,19,35.00%,$1.62,$66.37,75.28%
HRR-975636,11/3/2023,Online,JF074393,Norton,S8,England,East of England,01JZ3NC3XC2CXCE1TCQ4EFH29K,Laptop Sleeve,Accessories,Laptop Accessories,24.14,6.997,13,29.00%,$7.00,$222.86,71.01%
GNJ-324496,4/1/2023,In-Store,PD008644,London,WC2H,England,West Midlands,01JZ3N59AP8RR79P4N68BQK0Z2,Kids' Learning Tablet,Electronics,Tablets for Kids,129.14,38.497,8,29.00%,$37.45,$725.14,70.19%
BHY-112043,2/6/2023,Online,XU003449,Newbiggin,NE46,England,South West,01JZ3N59G0577GTH7WHZHTZKF7,Caramel Sauce,Food - Condiments,Dessert Toppings,2.64,0.547,13,0.00%,$0.00,$27.21,79.28%
ABY-028908,3/19/2023,In-Store,ZG086891,Ford,GL54,England,North East,01JZ3NC8DRXMZA0BQF8AX7QTF7,Beef Jerky,Food - Snacks,Meat Snacks,5.14,1.297,3,,$0.00,$11.53,74.77%
SMQ-081897,1/28/2023,Online,AB038835,Middleton,LE16,England,South East,01JZ3N5BZVK5QD2VHX6A87VPPH,Sushi Rice,Food - Grains,Specialty Rice,3.14,0.697,18,19.00%,$0.60,$43.97,77.80%
VSX-622513,12/12/2023,In-Store,ME044653,Seaton,LE15,England,North East,01JZ3N5D553RF553K9PBW206JY,Chili Powder,Food - Spices,Seasoning Blends,1.24,0.127,17,3.00%,$0.04,$18.92,89.76%
QMM-363459,10/11/2023,Online,CF022551,Liverpool,L74,England,London,01JZ3NC53V1772NGAJVPB17CX4,Pet Camera with Treat Dispenser,Pets,Pet Technology,149.14,44.497,1,34.00%,$50.71,$104.64,70.16%
EUF-815005,10/17/2023,In-Store,IS056610,Horton,BS37,,North East,01JZ3NC4NK2EJ0Z7Z6154EV8AC,Electric Toothbrush Holder,Health,Oral Care & Hygiene,14.14,3.997,19,18.00%,$2.55,$192.72,71.73%
PTZ-943805,9/22/2023,Online,CI094569,Brampton,NR34,England,South East,01JZ3N59PW6KB4E65XAMAW1XPS,Organic Coconut Yogurt,Food - Dairy,Dairy Alternatives,3.64,0.847,17,12.00%,$0.44,$47.48,76.73%
HGO-365152,3/9/2023,In-Store,JO021400,Middleton,LE16,England,North West,01JZ3NC5Z68Y8E4PVRX0R0NX50,Baked Falafel Balls,Food - Frozen Vegetables,Frozen Veggie Snacks,5.14,1.297,18,39.00%,$2.00,$69.17,74.77%
KVM-578944,10/10/2023,Online,UY018382,Langley,SG4,England,East Midlands,01JZ3N57533PWPRPPXQ2WD1D6E,Cat Tree with Scratching Posts,,Cat Furniture,79.14,23.497,3,36.00%,$28.49,$166.93,70.31%
NMS-502294,11/8/2023,In-Store,RL011860,Preston,PR1,England,South East,01JZ3N57FQSGSSG054APGZX04B,Pet Travel Bed,Pets,Travel Accessories,26.14,7.597,20,,$0.00,$370.86,70.94%
FNX-321074,6/19/2023,Online,NS010036,Newbiggin,NE46,England,West Midlands,01JZ3N58YFK8TDKE8A5786MBRY,Induction Cooktop,Kitchen,Cooking Appliances,89.14,26.497,10,29.00%,$25.85,$626.43,70.27%
YXA-788321,7/30/2023,In-Store,SK022778,Milton,NG22,England,East of England,01JZ3N57R2DS86TJ4VJ5MSPMBN,Dish Soap Dispenser,Kitchen,Kitchen Accessories,18.14,5.197,1,17.00%,$3.08,$12.94,71.35%
AQG-694997,10/17/2023,Online,BQ000218,Swindon,SN1,England,North West,01JZ3N59478ZRJZ3SPGDCJQDT6,Sourdough Bread,Food - Bakery,Breads,4.14,0.997,3,39.00%,$1.61,$9.43,75.92%
YKK-154787,6/20/2023,In-Store,BH049839,Dean,OX7,England,South West,01JZ3N57XJESHTK21VTZYKN5N1,Ripped Boyfriend Jeans,Clothing - Bottoms,Bottoms,54.14,15.997,4,,$0.00,$152.57,70.45%
VXD-965198,3/16/2023,Online,VS020667,Norton,S8,England,South West,01JZ3N5BRKGB59RYRPZKP5J9PE,Animal Paw Print Soap Dispenser,Home,Home Organization,16.14,4.597,8,21.00%,$3.39,$92.34,71.52%
YOW-732751,8/10/2023,In-Store,CN026558,Denton,M34,England,West Midlands,01JZ3N58BAMSDP45NHTFJ5E19C,Wireless Gaming Headset,Gaming,Gaming Accessories,89.14,26.497,19,18.00%,$16.05,"$1,190.22",70.27%
FCC-203170,2/7/2023,Online,KF073024,Charlton,OX12,England,West Midlands,01JZ3NC4NAGEEHSY4BS5DB2M2F,French Onion Dip,Food - Condiments,Dips & Spreads,2.14,0.397,17,13.00%,$0.28,$29.63,81.45%
LTP-455049,5/11/2023,In-Store,TB032006,Newport,NR29,England,North West,01JZ3NC5M4T895H7TC5GZCMVX2,Fruit and Nut Bars,Food - Snacks,Healthy Snacks,1.14,0.097,9,,$0.00,$9.39,91.49%
XPG-451720,8/26/2023,Online,ST035959,Norton,NN11,England,South East,01JZ3NC8T38JJHZPKKRQXM1DG3,Set of Decorative Storage Bins,Home,Home Organization,34.14,9.997,4,39.00%,$13.31,$96.57,70.72%
COJ-800834,6/29/2023,In-Store,ZE011803,Marston,ST20,England,South West,01JZ3NC6QDZ21K90JN2QNE867R,Organic Almonds,Food - Nuts,Nut Snacks,8.14,2.197,9,7.00%,$0.57,$53.49,73.01%
TOM-397217,2/12/2023,Online,OL090076,Wirral,CH48,England,North West,01JZ3N590G67KGRC4A46SHTCPK,Electric Wine Opener,Kitchen,Barware,29.14,8.497,15,36.00%,$10.49,$309.65,70.84%
YTE-139415,5/11/2023,In-Store,CQ080184,Dean,OX7,England,South East,01JZ3NC4M45QX7WZDX1G37F5DT,Electric Can Opener,Kitchen,Kitchen Gadget,29.14,8.497,4,24.00%,$6.99,$82.57,70.84%
EBU-725391,6/18/2023,Online,TL082440,London,W1F,England,North West,01JZ3N591NXVPXWMPS4CDR35FF,Teriyaki Beef Jerky,Food - Snacks,Meat Snacks,4.64,1.147,1,33.00%,$1.53,$3.49,75.28%
UZN-373336,9/25/2023,In-Store,RW020820,Sheffield,S33,England,London,01JZ3NC79BVY88G9AN47EJ1BZ0,Garlic and Herb Rub,Food - Spices,Herb Blends,1.44,0.187,2,35.00%,$0.50,$2.51,87.01%
IYN-474987,5/9/2023,Online,LA098205,Sheffield,S1,England,South West,01JZ3N58ENE0F4V2C9M7WTVDP6,Cheesy Cauliflower Bake,Food - Frozen Vegetables,Frozen Vegetable Dishes,4.64,1.147,10,10.00%,$0.46,$34.93,75.28%
YQH-596426,1/1/2023,In-Store,ET028434,Walton,CV35,,South West,01JZ3NC8PVSQJW2J8B75RKHRSK,Frozen Mixed Vegetables,Food - Frozen,Frozen Vegetables,1.14,0.097,10,39.00%,$0.44,$10.43,91.49%
WFN-736349,6/16/2023,Online,LV044689,Liverpool,L74,England,Yorkshire and the Humber,01JZ3NC4FQJYTX8MCG7QR2DRE2,Dog Waste Bag Dispenser,Pets,Pet Waste Management,6.14,1.597,11,19.00%,$1.17,$49.97,73.99%
FFJ-602697,4/22/2023,In-Store,QE036054,Newton,IV1,Scotland,London,01JZ3NC4WDJ7SHR4460Z6EXVN0,Sliced Olives,Food - Condiments,Olives,1.14,0.097,8,21.00%,$0.24,$8.34,91.49%
ALB-146452,1/19/2023,Online,VC000359,Glasgow,G4,Scotland,East Midlands,01JZ3NC80K9RMN8ZRZ347S5GMD,Organic Green Tea,Food - Beverages,Herbal Tea,3.44,0.787,14,11.00%,$0.38,$37.14,77.12%
FBO-926190,5/4/2023,In-Store,VK070740,Church End,N3,England,East Midlands,01JZ3N57KTS9QCMGV65B4PPM19,Creamy Garlic Mashed Potatoes,Food - Sides,Potatoes,3.14,0.697,3,20.00%,$0.63,$7.33,77.80%
QMP-603139,4/20/2023,Online,SD067440,Norton,NN11,England,East of England,01JZ3N595AKVEC5G225SJXVW4C,Honey Ginger Tea,Food - Beverages,Herbal Tea,2.14,0.397,11,11.00%,$0.24,$19.17,81.45%
FLL-951823,1/26/2023,In-Store,FI092285,Belfast,BT2,Northern Ireland,North West,01JZ3N59N29JE02F5TRTSMKC5B,Fresh Strawberries,Food - Produce,Fruits,3.14,0.697,3,20.00%,$0.63,$7.33,77.80%
XIN-835886,3/11/2023,Online,SD067440,Thorpe,BD23,England,East of England,01JZ3N595AKVEC5G225SJXVW4C,Honey Ginger Tea,Food - Beverages,Herbal Tea,2.14,0.397,1,30.00%,$0.64,$1.74,81.45%
AIJ-717286,3/16/2023,In-Store,NB042671,Pentre,SY4,Wales,Scotland,01JZ3N5AEZMBAXSWZTXTRS06KT,Casual Cropped Sweater,Clothing - Sweaters,Sweaters,39.14,11.497,10,1.00%,$0.39,$276.43,70.63%
KYM-299955,5/5/2023,Online,ID087493,Belfast,BT2,Northern Ireland,London,01JZ3N59FC4ST1FCAF4V6564Z9,Window Blinds,Home,Home Decor,59.14,17.497,13,23.00%,$13.60,$541.36,70.41%
SOJ-481967,9/28/2023,In-Store,JR084587,Tullich,AB55,Scotland,East Midlands,01JZ3NC59Z26CSJ3HV8B70XBXT,Toasted Coconut Granola,Food - Breakfast,Granola/Cereal,4.14,0.997,8,31.00%,$1.28,$25.14,75.92%
EUN-903474,5/9/2023,Online,WW007177,Norton,S8,England,North East,01JZ3N5AV7X1ZZZ71A2NH6GFF2,Telescope,Outdoor,Outdoor Accessories,159.14,47.497,1,12.00%,$19.10,$111.64,70.15%
BUD-201474,5/20/2023,In-Store,IR042162,Liverpool,L74,England,West Midlands,01JZ3NC82T4QCT671CCVRJK2V0,Denim Jacket,Clothing - Outerwear,Jackets,69.14,20.497,1,12.00%,$8.30,$48.64,70.35%
TNS-632937,12/8/2023,Online,ET028434,Eaton,DN22,England,Yorkshire and the Humber,01JZ3NC8PVSQJW2J8B75RKHRSK,Frozen Mixed Vegetables,Food - Frozen,Frozen Vegetables,1.14,0.097,13,20.00%,$0.23,$13.56,91.49%
MNL-498802,1/14/2023,In-Store,CW018722,Brampton,NR34,England,London,01JZ3NC4JRAWG0XJTVWM56B8X7,Lentil Pasta,Food - Pasta,Specialty Pasta,4.14,0.997,3,23.00%,$0.95,$9.43,75.92%
PHZ-224126,3/4/2023,Online,BC022440,Newton,NG34,England,North West,01JZ3N57XVWGAGBA0RBA85W0C4,Spicy BBQ Sauce,,Sauces,3.14,0.697,18,16.00%,$0.50,$43.97,77.80%
EEI-461999,1/17/2023,In-Store,IS060028,Weston,GU32,England,West Midlands,01JZ3NC7RSRRGQPSTZG8CM8CM1,Protein Powder,Fitness,Nutritional Supplements,44.14,12.997,11,36.00%,$15.89,$342.57,70.56%
QHG-519557,1/14/2023,Online,AU052946,Sheffield,S33,England,South East,01JZ3N5AHKB5JDW1MKBNGMKGNK,Classic Cheeseburger Mix,Food - Meats,Ground Meats,4.64,1.147,14,21.00%,$0.97,$48.90,75.28%
GVA-982916,9/28/2023,In-Store,AF097977,Preston,PR1,England,South East,01JZ3N5AJEHRRWWV5Y58ZRDK5F,Sliced Bread,Food - Bakery,Breads,2.14,0.397,6,39.00%,$0.83,$10.46,81.45%
JIE-656338,11/4/2023,Online,KZ037486,London,EC1V,England,West Midlands,01JZ3N579HDQH9ETN0PGA8MPTG,Adjustable Kneeling Pad,Garden,Gardening Accessories,18.14,5.197,10,21.00%,$3.81,$129.43,71.35%
JOR-319660,8/5/2023,In-Store,MA036960,Buckland,CT16,England,North West,01JZ3NC91KCPJXFH35KTB05X74,Garlic Butter Sauce,Food - Condiments,Sauces,2.74,0.577,17,,$0.00,$36.77,78.94%
CYC-686233,5/27/2023,Online,JU003803,London,WC1B,England,North West,01JZ3N58YR195RJ7CND75PB02Y,Pasta Maker,Kitchen,Small Appliances,38.15,11.2,6,38.00%,$14.50,$161.70,70.64%
AJP-747272,8/11/2023,In-Store,ZU040871,Kinloch,PH43,Scotland,East Midlands,01JZ3N588VEBT87N46EEDWTDEZ,Organic Apples,Food - Produce,Fruits,1.04,0.067,16,26.00%,$0.27,$15.57,93.56%
PMI-603787,10/1/2023,Online,LE068160,Preston,PR1,England,London,01JZ3NC8ZT74Y4PYHVEZJ6XNG4,Spicy Tuna Salad,Food - Seafood,Prepared Seafood,3.64,0.847,1,34.00%,$1.24,$2.79,76.73%
QMX-657686,6/18/2023,In-Store,ZA078978,Newtown,RG20,England,East of England,01JZ3NC8MHA570WN1YSZ1JN49P,Cinnamon Sugar Popcorn,Food - Snacks,Savory Snacks,2.04,0.367,16,15.00%,$0.31,$26.77,82.01%
XQO-358246,5/29/2023,Online,OI044600,Sutton,CT15,England,South West,01JZ3N59P0TE5BBZ9Z0R98PHQZ,Slim Fit Chinos,Clothing - Pants,Casual Pants,54.14,15.997,4,7.00%,$3.79,$152.57,70.45%
WXQ-910899,4/10/2023,In-Store,PS067306,Ashley,SN13,England,North East,01JZ3NC666ZXV92E55SM47K17E,Smartphone UV Sanitizer,Health,Personal Care & Grooming,39.14,11.497,19,28.00%,$10.96,$525.22,70.63%
VKH-891790,10/31/2023,Online,SA087600,Horton,BS37,England,East of England,01JZ3NC46DPB9SYAM5KAD6P23X,Bock Beer Mustard,Food - Condiments,Mustards,1.44,0.187,7,16.00%,$0.23,$8.77,87.01%
CLV-872271,10/3/2023,In-Store,DN065667,London,WC1B,England,North West,01JZ3N58N7TYTVCXRRQM9SS6C6,Tennis Racket,Fitness,Racquet Sports Equipment,89.14,26.497,15,9.00%,$8.02,$939.65,70.27%
JCM-233223,9/21/2023,Online,ZN094457,Norton,NN11,England,East Midlands,01JZ3NC90CH7RRW5N3DVRJZ208,Wireless Mouse,Electronics,Computer Accessories,25.14,7.297,20,18.00%,$4.53,$356.86,70.97%
ZTK-376121,12/30/2023,In-Store,DB016992,Sutton,CT15,England,West Midlands,01JZ3NC5GGN3SDTJK6MQD8CR1N,Almond Joy Protein Bars,Food - Snacks,Protein Snacks,1.14,0.097,5,2.00%,$0.02,$5.22,91.49%
QTM-404909,10/20/2023,Online,QE036054,Burnside,EH52,Scotland,South West,01JZ3NC4WDJ7SHR4460Z6EXVN0,Sliced Olives,Food - Condiments,Olives,1.14,0.097,8,5.00%,$0.06,$8.34,91.49%
XRN-927989,1/14/2023,In-Store,ZG086891,Pentre,SY4,Wales,South West,01JZ3NC8DRXMZA0BQF8AX7QTF7,Beef Jerky,Food - Snacks,Meat Snacks,5.14,1.297,19,1.00%,$0.05,$73.02,74.77%
GFX-935534,10/7/2023,Online,ZV090686,Whitchurch,BS14,England,North East,01JZ3NC7K9DKAG3GCGZQQ9729F,Outdoor Camping Lantern,Outdoor,Camping Equipment,34.14,9.997,7,27.00%,$9.22,$169.00,70.72%
MIH-620308,3/2/2023,In-Store,IE054962,Ford,GL54,England,North West,01JZ3N5A9Y973PXCPV8G5DVQ0B,Balsamic Fig Dressing,Food - Condiments,Dressing,2.94,0.637,15,14.00%,$0.41,$34.55,78.33%
VXP-604814,1/30/2023,Online,TL083347,Wootton,NN4,England,West Midlands,01JZ3N5AM7AHXJQGB3PN0RTDJV,Multi-Function Meat Tenderizer,Kitchen,Kitchen Gadgets,19.14,5.497,20,12.00%,$2.30,$272.86,71.28%
ILJ-476736,7/26/2023,In-Store,LD007414,Craigavon,BT66,Northern Ireland,Scotland,01JZ3N597H9NEFRSES9C9K97FV,Lemon Garlic Marinade,Food - Condiments,Marinades,3.44,0.787,12,11.00%,$0.38,$31.84,77.12%
CYY-923609,6/18/2023,Online,ZM067254,Ashley,SN13,England,West Midlands,01JZ3NC4HAYXSJ7SGV86KQ9QK7,Pressure Washer Accessories Kit,Home Improvement,Outdoor Cleaning,39.14,11.497,2,29.00%,$11.35,$55.29,70.63%
JIM-892027,12/2/2023,In-Store,ZE011803,Kirkton,KW10,Scotland,South West,01JZ3NC6QDZ21K90JN2QNE867R,Organic Almonds,Food - Nuts,Nut Snacks,8.14,2.197,7,34.00%,$2.77,$41.60,73.01%
UHN-374920,4/3/2023,Online,SI044225,Church End,N3,England,East of England,01JZ3NC8J93RACHSMXWFB1C3KR,Portable Air Purifier,Health,Health Devices,69.14,20.497,12,38.00%,$26.27,$583.72,70.35%
DBU-040963,8/14/2023,In-Store,MZ024523,Bristol,BS41,England,East Midlands,01JZ3N59074KNRQ49FDG5STHY0,Children's Gardening Set,Toys,Outdoor Play Toys,19.14,5.497,20,36.00%,$6.89,$272.86,71.28%
NAW-621109,5/31/2023,Online,JU003803,Ashley,SN13,England,South East,01JZ3N58YR195RJ7CND75PB02Y,Pasta Maker,Kitchen,Small Appliances,38.15,11.2,1,35.00%,$13.35,$26.95,70.64%
PRX-343153,9/2/2023,In-Store,JD000821,Merton,SW19,England,North East,01JZ3NC83P97FYPT5B3N8DWRAP,Puzzle,Toys,Jigsaw Puzzles,27.14,7.897,11,18.00%,$4.89,$211.67,70.90%
XLC-478744,9/19/2023,Online,DN003667,Craigavon,BT66,Northern Ireland,Scotland,01JZ3N58BKY4TK957D39H3KVZH,Stylish Combat Boots,Clothing - Shoes,Footwear - Boots,99.14,29.497,17,34.00%,$33.71,"$1,183.93",70.25%
XHT-572031,3/13/2023,In-Store,LV015333,Preston,PR1,England,London,01JZ3NC4ZG7PHVVJAQ71A3HW9E,Kids' Activity Book,Books,Children's Educational Books,14.14,3.997,19,6.00%,$0.85,$192.72,71.73%
KNG-227408,7/10/2023,Online,HX004230,West End,DN36,England,East Midlands,01JZ3NC4BGGVWSZ9567DCXPJYV,Mushroom Soup (canned),Food - Canned Goods,Soups & Broths,1.64,0.247,8,,$0.00,$11.14,84.94%
JTW-406911,8/18/2023,In-Store,YR075422,Marston,ST20,England,West Midlands,01JZ3NC5RYVBZC2VFEXGHG7PNT,Cacao Nibs,Food - Baking,Baking Ingredients,5.64,1.447,19,26.00%,$1.47,$79.67,74.34%
ZBX-054313,7/3/2023,Online,WP022841,Upton,DN21,England,London,01JZ3NC7S1W636HCWVPAZG25HQ,Marinara Sauce,Food - Condiments,Sauces,2.64,0.547,5,28.00%,$0.74,$10.47,79.28%
UON-494795,12/7/2023,In-Store,BH038149,Dean,OX7,England,Northern Ireland,01JZ3N578DMEXA31YJKVY0WZSF,Sliced Bell Peppers,Food - Fresh Produce,Vegetable Mixes,3.14,0.697,6,33.00%,$1.04,$14.66,77.80%
GTT-340499,1/16/2023,Online,XD031860,Kirkton,KW10,Scotland,North West,01JZ3N57B0X4WCF0W2D0G62R28,Maple Bacon Popcorn,Food - Snacks,Savory Snacks,2.64,0.547,18,31.00%,$0.82,$37.67,79.28%
QHC-272436,2/11/2023,In-Store,RW020820,Swindon,SN1,England,South West,01JZ3NC79BVY88G9AN47EJ1BZ0,Garlic and Herb Rub,Food - Spices,Herb Blends,1.44,0.187,6,16.00%,$0.23,$7.52,87.01%
WPC-758424,9/11/2023,Online,AM050336,Tullich,AB55,Scotland,West Midlands,01JZ3N58C6JTMH893H9Z2CEQTY,Sesame Garlic Stir-Fry Sauce,Food - Sauces,Asian Sauces,1.94,0.337,18,11.00%,$0.21,$28.85,82.63%
ACT-353246,2/12/2023,In-Store,OW060749,Aston,TF6,England,East of England,01JZ3N5ACTWKGCACT766K6A6CN,Smart LED Desk Lamp,Office,Lighting,39.14,11.497,10,9.00%,$3.52,$276.43,70.63%
EOP-977516,7/20/2023,Online,KM002501,Dean,OX7,England,Yorkshire and the Humber,01JZ3N58XJEQJC67XVKR0KR86E,Ankle Boots,Clothing - Footwear,Boots,89.14,26.497,18,31.00%,$27.63,"$1,127.57",70.27%
UHU-332569,9/26/2023,In-Store,LV044689,Twyford,LE14,England,South East,01JZ3NC4FQJYTX8MCG7QR2DRE2,Dog Waste Bag Dispenser,Pets,Pet Waste Management,6.14,1.597,8,25.00%,$1.54,$36.34,73.99%
BJJ-523279,5/24/2023,Online,EC090021,Leeds,LS6,,North West,01JZ3N57YZDBW1KWS6SQSCFAEJ,Garlic and Herb Cream Cheese,Food - Dairy,Cheese Spreads,2.64,0.547,3,,$0.00,$6.28,79.28%
RES-939749,3/9/2023,In-Store,MU012349,Halton,LS9,England,North East,01JZ3N5CY5E9AGR9HPDK9Z89M5,Adjustable Skipping Rope,Fitness,Cardio Equipment,12.14,3.397,12,28.00%,$3.40,$104.92,72.02%
XZM-545716,12/8/2023,Online,WG051063,Bristol,BS41,England,West Midlands,01JZ3N57P1XHXWE1E64QCDYPZS,Sea Salt Caramel Popcorn,Food - Snacks,Gourmet Snacks,3.14,0.697,18,28.00%,$0.88,$43.97,77.80%
RDI-167415,10/29/2023,In-Store,WQ043317,Upton,DN21,England,West Midlands,01JZ3N59RJR2B8G4E1ZP84ZK15,Chocolate Hazelnut Granola,Food - Cereal,Granola,3.64,0.847,13,4.00%,$0.15,$36.31,76.73%
UUT-547574,8/13/2023,Online,BY044939,London,W1F,England,Yorkshire and the Humber,01JZ3N58NGGZ5W5GQ4RA6V0PA4,Legging Pants,Clothing - Activewear,Leggings,34.14,9.997,15,14.00%,$4.78,$362.15,70.72%
IXQ-510626,12/20/2023,In-Store,LT072133,Milton,NG22,England,West Midlands,01JZ3N5CXWTRS63K8P6A74VA05,Shatterproof Wine Glasses,Outdoor,Outdoor Accessories,24.14,6.997,7,23.00%,$5.55,$120.00,71.01%
TUZ-418731,1/10/2023,Online,AB038835,Merton,SW19,England,East of England,01JZ3N5BZVK5QD2VHX6A87VPPH,Sushi Rice,Food - Grains,Specialty Rice,3.14,0.697,4,26.00%,$0.82,$9.77,77.80%
XWI-864544,6/8/2023,In-Store,FF013421,Buckland,CT16,England,South East,01JZ3NC8NBH33N1Y34AMNXHRXQ,Cookbook,Books,Cookbooks & Nutrition,27.14,7.897,9,,$0.00,$173.19,70.90%
SCZ-151567,8/13/2023,Online,CQ080184,Newton,NG34,England,London,01JZ3NC4M45QX7WZDX1G37F5DT,Electric Can Opener,Kitchen,Kitchen Gadget,29.14,8.497,6,13.00%,$3.79,$123.86,70.84%
KMD-259941,4/28/2023,In-Store,RV090685,Langley,SG4,England,South East,01JZ3NC5VXK23G9VVY8GR42GZV,Blender Bottle,Fitness,Hydration Gear,12.14,3.397,9,38.00%,$4.61,$78.69,72.02%
UIW-250947,7/27/2023,Online,VL043658,Upton,DN21,England,North West,01JZ3NC8EZN031NJAN3247VEKQ,Honey mustard chicken tenders,Food - Meat,Prepared Poultry,7.14,1.897,1,23.00%,$1.64,$5.24,73.43%
LAW-592374,10/16/2023,In-Store,DV062734,Manchester,M14,England,North West,01JZ3NC4W4YRK815FZF438JX1G,Tailored Blazer,Clothing - Outerwear,Jackets,99.14,29.497,4,27.00%,$26.77,$278.57,70.25%
MXT-127401,5/9/2023,Online,JO021400,Newton,IV1,Scotland,South East,01JZ3NC5Z68Y8E4PVRX0R0NX50,Baked Falafel Balls,Food - Frozen Vegetables,Frozen Veggie Snacks,5.14,1.297,9,24.00%,$1.23,$34.59,74.77%
YMA-273666,6/3/2023,In-Store,CW018722,Aberdeen,AB39,Scotland,East Midlands,01JZ3NC4JRAWG0XJTVWM56B8X7,Lentil Pasta,Food - Pasta,Specialty Pasta,4.14,0.997,8,35.00%,$1.45,$25.14,75.92%
DTS-615641,3/16/2023,Online,RR095548,Newbiggin,NE46,England,London,01JZ3NC8J07XNB67H7RCPB91AX,Suction Cup Hooks,Home,Home Organization,9.14,2.497,5,12.00%,$1.10,$33.22,72.68%
HXM-053557,12/20/2023,In-Store,ZN094457,Seaton,LE15,England,East Midlands,01JZ3NC90CH7RRW5N3DVRJZ208,Wireless Mouse,Electronics,Computer Accessories,25.14,7.297,4,39.00%,$9.80,$71.37,70.97%
CKY-728293,1/11/2023,Online,VE074010,Merton,SW19,England,North West,01JZ3NC6TQZEA3H01KPG57CEZP,Foam Roller for Muscle Recovery,Fitness,Recovery Tools,29.14,8.497,13,4.00%,$1.17,$268.36,70.84%
YFH-180929,12/5/2023,In-Store,ZU012906,Pentre,SY4,Wales,Scotland,01JZ3NC7Z5NCZSAZ4V3JEZZPXM,Oatmeal Raisin Cookies,Food - Baked Goods,Cookies,2.64,0.547,10,21.00%,$0.55,$20.93,79.28%
VFH-444768,11/8/2023,Online,WB049391,East End,BH21,England,London,01JZ3N5ATYBBFKV7Z27XZWQ5F5,Italian Breadsticks,Food - Bakery,Savory Snacks,1.64,0.247,19,21.00%,$0.34,$26.47,84.94%
LZY-718780,3/22/2023,In-Store,ME044653,Birmingham,B40,England,North West,01JZ3N5D553RF553K9PBW206JY,Chili Powder,Food - Spices,Seasoning Blends,1.24,0.127,17,34.00%,$0.42,$18.92,89.76%
WFL-930158,12/5/2023,Online,BH038149,Burnside,EH52,Scotland,East Midlands,01JZ3N578DMEXA31YJKVY0WZSF,Sliced Bell Peppers,Food - Fresh Produce,Vegetable Mixes,3.14,0.697,19,29.00%,$0.91,$46.42,77.80%
ODG-064617,2/9/2023,In-Store,TS055510,Pentre,SY4,Wales,London,01JZ3N5D2KA7CMT8KDQ8N3F3M2,Solar Charger,Electronics,Portable Power Solutions,39.14,11.497,15,13.00%,$5.09,$414.65,70.63%
FVX-529334,12/4/2023,Online,LV044689,Middleton,LE16,England,North East,01JZ3NC4FQJYTX8MCG7QR2DRE2,Dog Waste Bag Dispenser,Pets,Pet Waste Management,6.14,1.597,3,31.00%,$1.90,$13.63,73.99%
ZUR-843051,11/3/2023,In-Store,GH031815,Langley,SG4,England,North West,01JZ3NC5N8G8XB87DGJ9H5T5W9,Bike Repair Tool Kit,Outdoor,Cycling Accessories,29.14,8.497,11,3.00%,$0.87,$227.07,70.84%
XOO-647630,2/9/2023,Online,LV015333,Tullich,AB55,Scotland,West Midlands,01JZ3NC4ZG7PHVVJAQ71A3HW9E,Kids' Activity Book,Books,Children's Educational Books,14.14,3.997,8,29.00%,$4.10,$81.14,71.73%
MXL-471680,8/12/2023,In-Store,PA056440,Edinburgh,EH9,Scotland,Scotland,01JZ3NC7HWVW1G86C9V3EWPTBR,Organic Spinach,Food - Produce,Leafy Greens,2.14,0.397,9,36.00%,$0.77,$15.69,81.45%
TMQ-033141,1/4/2023,Online,KT055492,Marston,ST20,,North West,01JZ3N5A225K3TPTA4YVM91MTT,Hand Crank Blender,Kitchen,Small Appliances,18.14,5.197,5,0.00%,$0.00,$64.72,71.35%
RIG-598271,3/31/2023,In-Store,VJ077915,Seaton,LE15,England,South West,01JZ3NC50TB04APWM2YHMXVHM6,Mesh Sports Leggings,Clothing - Activewear,Leggings,39.14,11.497,8,2.00%,$0.78,$221.14,70.63%
VTG-391196,1/20/2023,Online,EA005155,Merton,SW19,England,South East,01JZ3N57KA3K981MYZ1J28D2NZ,Spicy Snack Mix,Food - Snacks,Savory Snacks,4.14,0.997,6,28.00%,$1.16,$18.86,75.92%
KXV-158888,10/30/2023,In-Store,JF074393,Sheffield,S33,England,West Midlands,01JZ3NC3XC2CXCE1TCQ4EFH29K,Laptop Sleeve,Accessories,Laptop Accessories,24.14,6.997,20,22.00%,$5.31,$342.86,71.01%
BYV-335862,8/29/2023,Online,XU003449,London,WC2H,England,West Midlands,01JZ3N59G0577GTH7WHZHTZKF7,Caramel Sauce,Food - Condiments,Dessert Toppings,2.64,0.547,3,9.00%,$0.24,$6.28,79.28%
